country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
AU,Australia,South Australia,Berri Barmera Council,,,,ChIJOfmwbcI6x2oRTTrpp-7T48c,25/04/2022,,,,,-55,
AU,Australia,South Australia,Berri Barmera Council,,,,ChIJOfmwbcI6x2oRTTrpp-7T48c,26/04/2022,,,,,6,
AU,Australia,South Australia,Berri Barmera Council,,,,ChIJOfmwbcI6x2oRTTrpp-7T48c,27/04/2022,,,,,8,
AU,Australia,South Australia,Berri Barmera Council,,,,ChIJOfmwbcI6x2oRTTrpp-7T48c,28/04/2022,,,,,4,
AU,Australia,South Australia,Berri Barmera Council,,,,ChIJOfmwbcI6x2oRTTrpp-7T48c,29/04/2022,,,,,14,
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,1/04/2022,-1,-12,,,9,3
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,2/04/2022,1,-12,,,0,
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,3/04/2022,3,-1,,,-9,
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,4/04/2022,-5,-9,,,10,5
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,5/04/2022,-9,-9,,-29,-1,7
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,6/04/2022,-10,-5,,,3,5
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,7/04/2022,-8,10,,,4,5
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,8/04/2022,-8,0,,,9,4
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,9/04/2022,0,-5,,,-6,
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,10/04/2022,-2,-1,,,-10,
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,11/04/2022,-5,0,,,8,5
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,12/04/2022,-5,1,,-26,2,6
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,13/04/2022,4,4,,,2,5
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,14/04/2022,14,,,,-3,4
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,15/04/2022,-59,-66,,-60,-79,17
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,16/04/2022,-19,2,16,,-31,
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,17/04/2022,-48,-59,0,,-33,
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,18/04/2022,-31,-43,,,-74,14
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,19/04/2022,-4,0,,-43,-16,6
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,20/04/2022,-6,-5,,,-15,7
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,21/04/2022,-4,11,,-38,-16,8
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,22/04/2022,0,-6,,,-14,6
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,23/04/2022,1,-10,,,-16,
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,24/04/2022,4,-9,31,,-12,
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,25/04/2022,-34,-63,,,-74,15
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,26/04/2022,2,0,,-39,-12,6
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,27/04/2022,-5,-2,,,-9,5
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,28/04/2022,1,11,,,-8,6
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,29/04/2022,-2,-4,,,-5,5
AU,Australia,South Australia,City of Burnside,,,,ChIJ-UoBJQvMsGoRgdMipD5Iawo,30/04/2022,-3,-11,,,-7,
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,1/04/2022,11,7,,-35,0,4
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,2/04/2022,19,7,3,-53,-10,4
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,3/04/2022,,16,17,,-9,
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,4/04/2022,1,0,,-18,1,5
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,5/04/2022,1,4,,-46,-5,6
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,6/04/2022,2,10,,-37,-6,6
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,7/04/2022,10,11,,-29,-6,6
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,8/04/2022,17,14,,-38,-2,5
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,9/04/2022,22,6,3,-57,-11,4
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,10/04/2022,,15,0,,-11,
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,11/04/2022,15,,,-36,1,5
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,12/04/2022,14,18,,-46,-3,6
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,13/04/2022,23,26,,-41,-4,5
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,14/04/2022,44,59,,-42,-12,4
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,15/04/2022,-71,-71,,-69,-77,19
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,16/04/2022,17,22,-16,-61,-30,5
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,17/04/2022,,,-3,,-27,
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,18/04/2022,-21,-26,,-68,-74,15
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,19/04/2022,13,10,,-51,-19,7
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,20/04/2022,10,13,,-27,-17,7
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,21/04/2022,11,7,,-45,-22,7
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,22/04/2022,17,8,,-51,-18,7
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,23/04/2022,27,7,,-45,-13,4
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,24/04/2022,,14,0,,-15,
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,25/04/2022,-57,-57,,-63,-77,17
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,26/04/2022,18,25,,-48,-13,6
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,27/04/2022,13,16,,-36,-15,6
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,28/04/2022,19,13,,-36,-18,6
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,29/04/2022,22,10,,-37,-10,6
AU,Australia,South Australia,City of Campbelltown,,,,ChIJB887QYTKsGoRCg_kdZjJX3k,30/04/2022,32,11,6,-45,-9,4
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,1/04/2022,-6,9,-27,-7,-8,3
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,2/04/2022,-1,1,-14,-27,-18,3
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,3/04/2022,-6,5,5,-39,-24,2
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,4/04/2022,-13,7,-31,-15,-7,3
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,5/04/2022,-5,9,-44,-8,-11,5
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,6/04/2022,-10,2,-22,-13,-10,5
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,7/04/2022,-9,2,-26,-3,-11,5
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,8/04/2022,-3,10,-6,-12,-8,4
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,9/04/2022,-5,4,1,-16,-14,3
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,10/04/2022,-5,3,8,-32,-24,3
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,11/04/2022,-4,11,-34,-14,-9,4
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,12/04/2022,-7,18,-33,-15,-9,5
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,13/04/2022,2,15,-16,-19,-9,4
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,14/04/2022,16,41,-38,-13,-15,2
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,15/04/2022,-58,-62,23,-61,-80,19
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,16/04/2022,-11,20,-6,-33,-33,4
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,17/04/2022,-46,-60,-30,-40,-40,2
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,18/04/2022,-20,-18,-26,-62,-76,14
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,19/04/2022,-4,22,-37,-27,-22,6
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,20/04/2022,-6,7,-22,-5,-21,6
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,21/04/2022,-4,5,-32,-20,-22,7
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,22/04/2022,-8,10,-23,-20,-21,5
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,23/04/2022,-11,4,-13,-12,-20,3
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,24/04/2022,3,1,-10,-31,-26,1
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,25/04/2022,-42,-58,2,-54,-78,16
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,26/04/2022,-3,29,-40,-17,-18,6
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,27/04/2022,-4,8,-26,-18,-16,5
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,28/04/2022,0,11,-22,-7,-17,5
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,29/04/2022,-3,17,-39,-18,-13,5
AU,Australia,South Australia,City of Charles Sturt,,,,ChIJ0Ts3VsTFsGoRL8KyGmM4LaM,30/04/2022,1,6,-23,-7,-16,3
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,1/04/2022,-16,5,-27,-37,-20,3
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,2/04/2022,-6,-2,-36,-46,-22,
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,3/04/2022,-2,3,-33,-62,-22,
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,4/04/2022,-19,9,-42,-37,-17,5
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,5/04/2022,-22,-8,-59,-32,-21,5
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,6/04/2022,-14,3,-41,-42,-21,6
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,7/04/2022,-10,-1,-33,-29,-23,5
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,8/04/2022,-9,7,-15,-30,-17,4
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,9/04/2022,-10,1,-19,-41,-25,
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,10/04/2022,-4,17,-33,-54,-28,
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,11/04/2022,-19,11,-46,-29,-16,5
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,12/04/2022,-14,7,-44,-32,-22,5
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,13/04/2022,0,16,-25,-35,-21,5
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,14/04/2022,1,32,-32,-40,-26,3
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,15/04/2022,-39,-59,56,-62,-80,16
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,16/04/2022,-22,5,-5,-50,-41,
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,17/04/2022,-27,-57,-37,-67,-45,
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,18/04/2022,-16,-26,-13,-63,-76,14
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,19/04/2022,-10,9,-40,-40,-33,7
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,20/04/2022,-6,7,-29,-32,-28,7
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,21/04/2022,-6,2,-26,-32,-29,6
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,22/04/2022,-10,7,-22,-43,-29,6
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,23/04/2022,-16,-1,-33,-50,-34,
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,24/04/2022,1,15,-30,-56,-29,
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,25/04/2022,-12,-49,29,-47,-76,15
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,26/04/2022,-14,21,-51,-31,-28,6
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,27/04/2022,-5,9,-32,-34,-24,7
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,28/04/2022,-2,6,-16,-25,-26,6
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,29/04/2022,-14,6,-52,-37,-24,7
AU,Australia,South Australia,City of Holdfast Bay,,,,ChIJMc1ENFLasGoRwFIBq0PSRxo,30/04/2022,-17,-1,-51,-46,-22,
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,1/04/2022,-13,8,1,-9,9,3
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,2/04/2022,-10,11,-20,-29,14,3
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,3/04/2022,-5,11,-13,-43,-1,2
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,4/04/2022,-13,12,-9,-20,6,4
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,5/04/2022,-18,9,-36,-32,4,4
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,6/04/2022,-14,7,-23,-33,1,5
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,7/04/2022,-11,15,-20,-25,4,4
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,8/04/2022,-9,12,-11,-20,7,4
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,9/04/2022,-5,11,-20,-20,14,2
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,10/04/2022,-5,9,-24,-43,-3,3
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,11/04/2022,-9,16,-16,-26,3,4
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,12/04/2022,-10,15,-31,-25,4,4
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,13/04/2022,-4,20,-24,-29,3,4
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,14/04/2022,8,61,-21,-32,-1,2
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,15/04/2022,-68,-62,51,-59,-75,19
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,16/04/2022,-9,33,-23,-24,-11,3
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,17/04/2022,-57,-55,-23,-42,-23,1
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,18/04/2022,-19,-3,6,-65,-72,15
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,19/04/2022,-5,23,-19,-37,-13,6
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,20/04/2022,-7,10,-4,-21,-13,6
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,21/04/2022,-5,19,10,-35,-9,6
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,22/04/2022,-4,12,-6,-26,-8,5
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,23/04/2022,-7,11,-19,-16,6,3
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,24/04/2022,-5,6,-2,-44,-8,0
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,25/04/2022,-53,-53,,-58,-73,16
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,26/04/2022,-1,33,-25,-32,-5,5
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,27/04/2022,-7,9,-13,-22,-6,5
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,28/04/2022,-5,20,3,-29,-5,5
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,29/04/2022,-3,17,-25,-20,0,6
AU,Australia,South Australia,City of Marion,,,,ChIJmVefRSXasGoRBpX8AkJQijw,30/04/2022,-1,16,-20,-8,13,2
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,1/04/2022,-1,-1,33,4,-10,5
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,2/04/2022,6,4,18,2,-17,4
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,3/04/2022,19,6,55,,-24,
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,4/04/2022,-3,-3,2,10,-12,4
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,5/04/2022,-4,3,-14,0,-18,5
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,6/04/2022,5,1,3,4,-15,6
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,7/04/2022,1,-3,-7,19,-14,5
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,8/04/2022,5,2,24,3,-12,6
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,9/04/2022,9,0,6,7,-17,3
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,10/04/2022,9,-4,37,,-26,
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,11/04/2022,7,-3,-10,19,-12,5
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,12/04/2022,8,5,-7,-5,-15,6
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,13/04/2022,14,5,11,-5,-14,5
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,14/04/2022,23,31,-13,-6,-17,2
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,15/04/2022,-63,-84,,-51,-82,19
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,16/04/2022,-3,14,9,2,-37,4
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,17/04/2022,-33,-77,20,-12,-42,
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,18/04/2022,-24,-41,39,-52,-79,14
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,19/04/2022,3,9,7,-17,-31,6
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,20/04/2022,7,1,12,-3,-29,7
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,21/04/2022,5,-4,-2,-4,-27,7
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,22/04/2022,4,-2,29,-15,-28,8
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,23/04/2022,8,-3,17,7,-21,3
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,24/04/2022,12,1,25,-1,-29,
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,25/04/2022,-30,-78,44,-28,-81,16
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,26/04/2022,10,21,-10,-4,-23,6
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,27/04/2022,11,7,16,3,-21,6
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,28/04/2022,9,2,6,10,-21,6
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,29/04/2022,7,3,7,-4,-18,7
AU,Australia,South Australia,City of Mitcham,,,,ChIJj2c2WebRsGoRsoe7mwIMrkw,30/04/2022,13,3,15,39,-19,3
AU,Australia,South Australia,City of Mount Gambier,,,,ChIJET3cWaEonqoRMrk2WBAhifA,1/04/2022,4,19,-22,,34,2
AU,Australia,South Australia,City of Mount Gambier,,,,ChIJET3cWaEonqoRMrk2WBAhifA,2/04/2022,4,8,-30,,15,
AU,Australia,South Australia,City of Mount Gambier,,,,ChIJET3cWaEonqoRMrk2WBAhifA,3/04/2022,12,,-34,,25,
AU,Australia,South Australia,City of Mount Gambier,,,,ChIJET3cWaEonqoRMrk2WBAhifA,4/04/2022,3,13,-27,,42,1
AU,Australia,South Australia,City of Mount Gambier,,,,ChIJET3cWaEonqoRMrk2WBAhifA,5/04/2022,-1,10,-30,,30,2
AU,Australia,South Australia,City of Mount Gambier,,,,ChIJET3cWaEonqoRMrk2WBAhifA,6/04/2022,2,15,-20,,29,2
AU,Australia,South Australia,City of Mount Gambier,,,,ChIJET3cWaEonqoRMrk2WBAhifA,7/04/2022,3,15,-22,,23,2
